,D_Finance,D_Human Resources,D_IT,D_Operations,D_Sales,D_Warehouse,G_Australia,G_China,G_Colombia,G_France,G_Japan,G_Korea,G_Turkey,G_UK,G_US,Role,Will_Relocate,Critical,Percent_Remote,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,Gender,LinkedIn_Hits,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Sensor_StepCount,Sensor_Heartbeat(Average/Min),Sensor_Proximity(1-highest/10-lowest),left_Company
121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.52,2,128,3,0,0,0,0,12,2,1,1,1,1838,64,7,1
122,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.52,2,145,3,0,0,1,1,45,2,2,2,2,6205,70,8,1
123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,0.8,0.88,5,242,5,0,0,1,0,2,1,2,2,2,1717,90,8,1
124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.89,4,245,5,1,0,1,1,1,1,1,1,1,1472,89,2,1
125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.78,6,245,4,0,0,0,0,10,1,2,1,1,1448,85,1,1
126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.4,0.47,2,130,3,0,0,0,1,21,1,1,2,2,1290,64,7,1
127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,0.4,0.54,2,132,3,0,0,0,0,7,2,2,1,1,1021,74,9,1
128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.54,2,135,3,0,0,1,1,63,1,2,1,1,8022,73,10,1
129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.98,4,259,5,0,0,1,1,2,2,2,1,1,1574,90,2,1
130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,1,0.0,0.4,0.51,2,155,3,0,0,0,1,64,1,2,1,2,1811,75,8,1
131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.4,0.5,4,294,3,0,0,0,0,18,2,2,2,1,1907,85,8,1
132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.4,0.62,6,213,3,0,0,0,1,17,1,1,2,2,1656,89,8,1
133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.8,0.86,6,288,4,0,0,1,1,8,1,1,2,2,1806,87,8,1
134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0.0,0.8,0.97,5,243,5,0,0,1,1,8,1,2,1,2,1732,86,3,1
135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,0.5,0.67,4,141,2,0,0,0,0,30,2,2,2,2,1130,90,10,1
136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.83,5,260,5,0,0,1,1,8,1,1,2,2,1001,87,4,1
137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.78,6,260,4,0,0,1,0,2,2,2,1,2,1131,85,4,1
138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.83,4,227,5,0,0,0,0,2,1,2,1,1,1804,89,7,1
139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1.0,0.4,0.45,2,140,3,0,0,1,0,23,1,2,2,2,7782,66,8,1
140,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,0.8,0.94,7,247,4,0,0,1,1,5,2,2,1,1,1060,87,2,1
141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.85,5,248,5,0,0,0,1,4,1,2,1,1,1284,90,6,1
142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.86,5,223,5,1,0,1,1,10,1,2,2,1,1170,87,6,1
143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,1.0,0.4,0.57,2,160,3,0,0,0,0,50,2,2,1,1,1030,75,8,1
144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.46,2,130,3,0,0,0,1,61,1,1,2,2,1267,61,6,1
145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.81,6,290,4,0,0,1,1,6,2,1,2,2,1505,86,7,1
146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,0.4,0.49,2,130,3,0,0,0,0,1,2,1,1,1,1492,67,8,1
147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.93,6,298,4,0,0,1,0,5,2,1,1,2,1804,89,5,1
148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.8,0.97,5,235,5,0,0,0,1,4,1,1,1,1,1758,89,5,1
149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.78,6,260,4,0,0,1,1,1,1,1,2,2,1726,86,1,1
150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.56,2,143,3,0,0,1,1,7,1,1,1,2,7489,75,8,1
151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,1.0,0.4,0.54,2,145,3,0,0,0,0,43,2,1,2,2,1072,62,6,1
152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.48,2,129,3,0,0,0,1,25,2,2,1,1,1063,74,8,1
153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.4,0.49,2,131,3,0,0,2,1,22,1,2,2,1,1780,72,6,1
154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.4,0.47,2,138,3,0,0,0,0,17,2,1,1,2,1473,68,6,1
155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.94,5,226,6,0,0,0,1,1,2,1,1,2,1327,90,3,1
156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0.0,0.4,0.54,5,216,3,0,0,0,1,29,2,1,2,1,1868,87,10,1
157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.4,0.55,2,151,3,0,0,1,1,20,1,2,2,1,6455,72,6,1
158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.8,0.94,5,247,5,0,0,0,1,10,2,1,1,2,1562,85,6,1
159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0.8,0.84,6,246,4,0,0,1,1,4,2,1,1,1,1504,88,8,1
160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.8,0.92,4,252,5,0,0,1,1,2,2,1,2,2,1995,85,6,1
161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.48,2,129,3,0,0,0,1,3,2,2,2,1,1248,62,8,1
162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,0.4,0.56,2,143,3,0,0,1,1,62,2,1,1,2,6447,60,8,1
163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.8,0.9,7,289,4,0,0,0,0,4,2,2,1,1,1543,89,9,1
164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.8,0.81,6,290,4,0,0,1,1,2,1,1,2,1,1070,86,8,1
165,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.89,5,217,5,0,0,2,0,3,2,2,2,2,1007,86,7,1
166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.4,0.48,2,139,3,0,0,0,0,17,2,2,1,2,1118,71,7,1
167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.45,2,129,3,0,0,1,1,49,1,1,1,1,7112,66,8,1
168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.4,0.53,2,127,3,0,0,1,0,44,1,2,1,1,7913,73,10,1
169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.8,0.97,4,243,5,0,0,1,1,2,2,2,2,2,1842,90,2,1
170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.89,3,183,5,0,0,0,0,2,1,1,2,1,1158,89,8,1
171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.4,0.51,2,156,3,0,0,1,1,10,1,1,2,1,6282,62,10,1
172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0.0,0.8,0.92,2,258,5,0,0,0,0,9,2,1,2,2,1548,89,9,1
173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1.0,0.4,0.51,2,134,3,0,0,1,1,48,1,1,1,1,7312,61,7,1
174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.4,0.49,2,143,3,0,0,1,0,57,1,1,2,1,6371,65,6,1
175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.98,5,263,6,0,0,0,0,3,2,1,2,1,1665,90,6,1
176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.8,0.85,5,218,5,0,0,0,0,6,1,1,2,2,1278,88,7,1
177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0,0.8,0.94,6,294,3,0,0,1,1,7,2,2,1,1,1455,85,4,1
178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.8,0.84,7,264,4,0,0,1,0,9,2,2,2,1,1829,88,7,1
179,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.4,0.49,2,140,3,0,0,1,1,65,1,2,2,2,7138,72,7,1
180,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.85,4,223,5,0,0,1,1,4,1,1,1,1,1344,85,4,1
181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.4,0.49,2,144,3,0,0,1,1,13,2,1,2,2,6749,72,6,1
182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.4,0.46,2,153,3,0,0,0,0,57,2,2,1,1,1561,70,8,1
183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0.0,0.8,0.95,6,271,4,0,0,0,0,2,1,1,2,1,1364,86,6,1
184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.94,6,309,4,0,0,1,0,8,2,2,2,1,1930,87,3,1
185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.54,2,153,3,0,0,1,0,56,1,1,1,1,6768,63,7,1
186,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.95,7,300,4,0,0,1,1,3,2,1,2,1,1070,89,7,1
187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.4,0.53,2,131,3,0,0,0,1,10,1,2,1,2,1894,69,7,1
188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.52,2,155,3,0,0,1,1,22,2,1,1,2,6308,75,7,1
189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.8,0.84,6,300,5,1,0,0,1,1,2,2,1,1,1188,88,4,1
190,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.4,0.48,2,138,3,0,0,0,1,34,2,1,2,2,1393,75,7,1
191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.51,2,132,3,0,0,1,0,37,1,1,2,2,7695,72,8,1
192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.8,1.0,4,228,5,0,0,1,1,8,2,1,2,1,1753,87,8,1
193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.4,0.5,2,141,3,0,0,1,1,36,2,1,2,2,6609,60,8,1
194,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.4,0.48,2,141,3,0,0,1,1,58,2,1,1,1,6574,66,10,1
195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.78,6,152,2,0,0,0,0,9,2,1,1,1,1993,86,2,1
196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.8,0.92,7,307,4,0,0,0,1,2,1,1,1,2,1983,87,1,1
197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,0.8,0.92,5,237,5,0,0,1,0,2,1,1,1,1,1869,90,6,1
198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.4,0.55,2,152,3,0,0,0,1,48,2,2,1,2,1211,74,6,1
199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,1.0,0.4,0.57,2,146,3,0,0,1,1,26,1,2,1,1,6692,66,10,1
200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.5,2,156,3,0,0,1,0,11,2,1,2,2,6547,69,6,1
201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.4,0.46,2,130,3,0,0,0,0,40,2,2,1,2,1515,62,8,1
202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.87,5,271,4,0,0,0,1,9,2,1,2,1,1989,89,3,1
203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.4,0.47,2,151,3,0,0,1,1,65,1,2,2,2,8403,66,7,1
204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.4,0.53,2,156,3,0,0,0,1,62,2,2,2,1,1489,60,7,1
205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.4,0.51,2,140,3,0,0,0,0,59,2,2,1,2,1134,61,7,1
206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.4,0.48,2,161,3,0,0,0,0,14,1,1,1,1,1327,71,8,1
207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0.0,0.8,0.94,5,257,5,0,0,0,0,7,2,2,1,1,1451,85,8,1
208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.55,2,152,3,0,0,1,0,35,1,2,2,2,7376,70,10,1
209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.94,6,287,4,0,0,1,1,7,1,2,1,1,1141,90,9,1
210,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.94,6,283,5,0,0,0,0,5,2,1,1,2,1298,90,2,1
211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0.0,0.8,0.84,4,256,5,0,0,0,0,5,1,2,2,2,1533,88,6,1
212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,0.0,0.8,0.99,5,228,5,0,0,0,0,4,1,2,2,2,1316,87,5,1
213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.0,0.4,0.48,2,160,3,0,0,0,1,19,1,1,2,2,1855,75,8,1
214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.45,2,127,3,0,0,0,1,40,1,1,2,1,1130,69,6,1
215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.56,2,145,3,0,0,1,1,57,2,2,2,1,6484,64,10,1
216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0.4,0.45,2,126,3,0,0,1,0,29,1,2,2,2,8377,62,7,1
217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.8,0.78,4,260,5,0,0,0,1,10,2,2,2,1,1832,85,8,1
218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.9,4,226,5,0,0,1,1,8,2,1,2,1,1133,89,3,1
219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.87,4,242,6,0,0,0,0,9,1,1,1,2,1192,85,8,1
220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.86,5,243,5,0,0,0,0,2,2,1,2,1,1637,87,3,1
221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.98,5,234,5,0,0,1,1,9,2,2,2,2,1812,85,4,1
222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,0.8,0.95,5,227,5,0,0,1,0,2,1,1,2,1,1436,90,6,1
223,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4,0.53,2,129,3,0,0,2,0,48,2,2,1,1,1802,74,9,1
224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.91,4,229,5,0,0,0,1,7,2,1,2,2,1049,89,7,1
225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.8,1.0,5,224,5,0,0,0,1,1,2,1,1,2,1600,87,3,1
226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.96,6,245,4,0,0,0,0,9,1,1,2,1,1594,89,4,1
227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.4,0.52,2,127,3,0,0,1,0,7,2,2,1,2,7382,70,10,1
228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,1.0,5,234,5,0,0,1,1,7,2,1,1,2,1524,86,3,1
229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.86,7,261,5,0,0,0,1,6,1,1,1,2,1334,88,3,1
230,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.78,5,285,4,1,0,1,0,7,1,1,2,2,1666,87,9,1
231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,0.8,0.83,6,293,4,0,0,0,0,4,1,2,1,2,1764,86,9,1
232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0.0,0.8,0.98,4,259,5,0,0,1,1,2,1,1,2,2,1066,87,7,1
233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.86,6,309,4,0,0,1,1,9,2,2,2,1,1305,90,4,1
234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0.0,0.4,0.45,2,132,3,0,0,0,1,40,2,2,1,1,1208,63,6,1
235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1.0,0.4,0.55,6,250,5,0,0,1,1,32,2,2,1,2,1556,88,10,1
236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.91,4,229,5,0,0,0,1,7,2,1,2,2,1049,89,7,1
237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.4,0.51,2,141,3,0,0,0,0,17,2,1,1,2,1438,66,6,1
238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.97,6,282,4,0,0,1,0,9,2,2,1,2,1385,85,4,1
239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.4,0.46,2,158,3,0,0,0,1,44,2,1,2,2,1682,68,6,1
240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.8,0.91,5,226,5,0,0,1,1,3,2,2,1,1,1409,86,5,1
241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.4,0.49,2,145,3,0,0,0,1,43,2,2,2,1,1446,70,9,1
242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0.0,0.8,0.83,6,292,4,0,0,0,1,3,1,2,1,2,1826,87,8,1
243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.97,5,263,5,0,0,1,1,8,2,1,1,1,1548,87,5,1
